,open,high,low,close,volume,rsi,williams %R,mfi,retorno,sentimiento_textblob,sentimiento_vader,sentimiento_senticnet,sentimiento_lm,sentimiento_aleatorio
2013-02-20,18480.0,18489.0,18400.0,18400.0,33070051328.0,40.206143263897246,-75.60975609756098,44.02191103218659,-1.0,0.0,0.0,0.0,0.0,0.0
2013-02-21,18400.0,19220.0,18350.0,18370.0,28272900096.0,38.947480410104,-83.33333333333334,48.18474645819889,-1.0,0.0,0.0,0.0,0.0,0.0
2013-02-22,18370.0,18591.0,18370.0,18591.0,20559493120.0,51.09361892106694,-61.66666666666667,42.97988524243681,1.0,0.75,0.75,0.75,0.75,0.0
2013-02-25,18591.0,18644.0,18591.0,18619.0,10815456256.0,52.38608447070342,-58.92156862745098,38.522715672611554,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-26,18619.0,18619.0,18471.0,18492.0,9385722880.0,46.39683776090674,-71.37254901960785,37.68638442480039,-1.0,0.0,0.0,0.0,0.0,0.0
2013-02-27,18492.0,18536.0,18492.0,18517.0,1849210624.0,47.665269861328085,-80.80459770114943,41.300447455620166,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-28,18517.0,18540.0,18400.0,18400.0,8091275264.0,42.58628304047031,-94.25287356321839,35.95769296078309,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,18400.0,18410.0,18350.0,18350.0,817876032.0,40.59550953368961,-100.0,38.4329590583039,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-04,18350.0,18408.0,18350.0,18368.0,2631195392.0,41.652955446929404,-97.93103448275862,35.204904141897295,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-05,18368.0,18368.0,18308.0,18310.0,2884203520.0,39.22972706814012,-99.78070175438597,23.104085875902832,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-06,18310.0,18310.0,18111.0,18111.0,22188421120.0,32.288895832572024,-100.0,19.628712710853165,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-07,18111.0,18120.0,17882.0,17882.0,7986266112.0,26.482328615625633,-100.0,20.150085604623843,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-08,17882.0,17980.0,17870.0,17870.0,3004508672.0,26.21627589168483,-100.0,20.61665560836114,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-11,17870.0,18009.0,17870.0,18009.0,720360000.0,34.43327548246603,-89.70370370370371,28.149779974904188,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-12,18009.0,18045.0,18009.0,18013.0,3244894976.0,34.65878753459839,-89.4074074074074,37.62180762707093,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-13,18013.0,18013.0,17920.0,17920.0,14667590656.0,31.910701875127316,-93.54005167958657,16.129290220910832,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-14,17920.0,17936.0,17920.0,17934.0,6471698432.0,32.7748308630094,-91.7312661498708,18.60214930317637,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,17934.0,17934.0,17840.0,17840.0,120619616.0,30.020000197198982,-100.0,7.842885733696005,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-18,17840.0,17930.0,17840.0,17875.0,409921120.0,32.30169279263701,-95.0,9.34179772142026,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,17875.0,17875.0,17726.0,17726.0,4281636608.0,28.101109751574143,-100.0,9.062887050623619,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-20,17726.0,17726.0,17654.0,17662.0,593848704.0,26.506636272996673,-98.94179894179894,10.058047715185621,-1.0,0.0,0.0,0.0,0.0,0.0
2013-03-21,17662.0,17748.0,17662.0,17700.0,20292096000.0,29.07971232807003,-93.89920424403184,30.247261378603763,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,17700.0,17762.0,17700.0,17760.0,3752275968.0,33.06457068229592,-85.15406162464986,31.02877407227616,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,17760.0,17798.0,17760.0,17798.0,416649120.0,35.53506017563549,-78.04878048780488,32.389862448688326,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-27,17798.0,17798.0,17798.0,17798.0,0.0,35.53506017563549,-69.09871244635193,43.48607206888423,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,17798.0,17798.0,17760.0,17790.0,4886669824.0,35.21769183291053,-65.21739130434783,45.68007616152918,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,17790.0,17790.0,17680.0,17680.0,1138374016.0,31.10418053619803,-93.35038363171356,47.09327813504452,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-03,17680.0,17706.0,17480.0,17480.0,9283391488.0,25.314624204055846,-100.0,40.336279356079935,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-04,17480.0,17615.0,17480.0,17615.0,16225440768.0,34.215604947277015,-74.671669793621,49.57260888413634,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-05,17615.0,17615.0,17539.0,17539.0,6305121792.0,31.909956890906386,-87.06140350877193,55.34011737440733,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-08,17539.0,17615.0,17539.0,17545.0,632124224.0,32.297833597989055,-85.68281938325991,61.074641035571496,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-09,17545.0,17643.0,17500.0,17640.0,1901282944.0,38.29174594862942,-64.44444444444444,62.2331785040653,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-10,17640.0,17680.0,17631.0,17655.0,13619461120.0,39.206942023301686,-55.69620253164557,68.21972787297692,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-11,17655.0,17705.0,17655.0,17705.0,4704104960.0,42.279932059919595,-29.245283018867923,73.52253812173085,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-12,17705.0,17710.0,17610.0,17610.0,5442200064.0,38.31683196469206,-59.11949685534591,69.50060509235051,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-15,17610.0,17610.0,17290.0,17290.0,18322501632.0,28.594101080268572,-100.0,47.758302888991345,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-16,17290.0,17290.0,17095.0,17095.0,405940800.0,24.512298275882387,-100.0,45.15426987114276,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-17,17095.0,17095.0,17060.0,17060.0,29650280.0,23.854100024761735,-100.0,44.85950327432972,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,17060.0,17083.0,17020.0,17065.0,3452044800.0,24.16736761521949,-94.2159383033419,43.116345028518744,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-19,17065.0,17170.0,17065.0,17170.0,880556224.0,30.622315248972058,-80.51948051948052,46.30674335868235,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-22,17170.0,17276.0,17170.0,17230.0,11430958080.0,34.075577491948934,-69.56521739130434,53.408794182493814,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-23,17230.0,17265.0,17230.0,17231.0,4775065600.0,34.13442142621524,-69.42028985507245,61.554444389197926,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-24,17231.0,17280.0,17215.0,17215.0,3228712448.0,33.61738169307162,-71.73913043478261,50.57345466303299,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-25,17215.0,17215.0,17190.0,17190.0,1176765568.0,32.78183759375514,-75.36231884057972,54.32667328640396,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-26,17190.0,17226.0,17190.0,17200.0,5724269568.0,33.493889600914,-73.91304347826086,57.38046694156979,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,17200.0,17200.0,17010.0,17010.0,23473800.0,27.527290823199493,-100.0,56.24323905153028,-1.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,17010.0,17100.0,17005.0,17005.0,4540546048.0,27.389017376468388,-100.0,42.85421166038024,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,17005.0,17041.0,17005.0,17040.0,5841167872.0,30.03824183382983,-95.0354609929078,34.8531319818734,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,17040.0,17170.0,17040.0,17045.0,2891847424.0,30.428752478161172,-93.38842975206612,40.929655033862424,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,17045.0,17045.0,16910.0,16910.0,682934336.0,26.179757412854926,-100.0,57.18860745378473,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,16910.0,17017.0,16910.0,16978.0,11904637952.0,31.377652143922987,-81.62162162162161,66.53114760019476,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,16978.0,16978.0,16796.0,16796.0,6843415040.0,26.083817990050633,-100.0,59.47655497749419,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,16796.0,16854.0,16780.0,16780.0,13637032960.0,25.673734568523884,-100.0,51.39626288160933,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,16780.0,16780.0,16550.0,16550.0,11327879168.0,20.6482602922202,-100.0,44.09716129130614,-1.0,-0.75,0.75,0.75,-0.75,0.75
2013-05-14,16550.0,16750.0,16550.0,16749.0,2346781184.0,32.88861808880759,-72.73972602739725,37.147501043862036,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,16749.0,16897.0,16680.0,16830.0,21851654144.0,37.139069824838714,-61.64383561643836,48.66922583758475,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,16830.0,17040.0,16830.0,16951.0,31871897600.0,42.951626604959465,-40.680473372781066,63.596870734235765,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,16951.0,16951.0,16923.0,16940.0,3212003072.0,42.56628653879716,-42.30769230769231,62.54828520394496,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,16940.0,16950.0,16930.0,16950.0,5163125760.0,43.06635051934801,-38.46153846153847,62.34828181448727,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,16950.0,16950.0,16890.0,16910.0,1819141376.0,41.50948639546046,-41.935483870967744,61.44288195391916,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,16910.0,17070.0,16910.0,17047.0,28388259840.0,48.39099120013348,-19.838709677419356,70.8020512412259,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,17047.0,17125.0,16731.0,17125.0,4705265152.0,51.86340943434004,-7.258064516129033,71.35952580578864,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,17125.0,17140.0,17088.0,17126.0,2321657088.0,51.90808485626908,-2.3728813559322033,71.24736037529824,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,17126.0,17160.0,17126.0,17160.0,3098483968.0,53.48866225423115,0.0,72.18491624751815,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,17160.0,17328.0,17160.0,17275.0,23040917504.0,58.46143682545329,-6.812339331619537,74.19576033117683,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,17275.0,17275.0,17190.0,17190.0,17292949504.0,53.87638588765533,-17.737789203084834,69.50878207396,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,17190.0,17200.0,17110.0,17110.0,8191152640.0,49.9089589683042,-28.020565552699228,71.71351934314113,-1.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,17110.0,17200.0,16850.0,16877.0,16288825344.0,40.544318592394106,-57.969151670951156,69.5232443131328,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,16877.0,16905.0,16800.0,16828.0,3695580672.0,38.891620686927425,-77.1604938271605,67.6259298245317,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,16828.0,16890.0,16828.0,16870.0,1212788864.0,41.10757499967817,-76.71691792294807,63.24688361140838,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,16870.0,16870.0,16755.0,16768.0,4710324224.0,37.54662027739335,-93.80234505862647,51.42798306524886,-1.0,0.75,0.75,0.75,0.75,0.0
2013-06-07,16768.0,16811.0,16768.0,16811.0,1260824960.0,39.909823345280024,-86.59966499162479,52.25382692733164,1.0,0.25,0.25,0.25,0.25,0.0
2013-06-11,16811.0,16811.0,16811.0,16811.0,0.0,39.909823345280024,-86.59966499162479,50.14609803518042,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,16811.0,16811.0,16350.0,16350.0,2483586560.0,27.140562131422783,-100.0,49.88894888845028,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-13,16350.0,16436.0,16340.0,16380.0,8466277888.0,28.738449795969558,-95.95141700404858,31.00454449193249,1.0,0.75,0.75,0.75,0.75,-0.75
2013-06-14,16380.0,16380.0,16336.0,16356.0,2623649536.0,28.2055209552409,-97.98387096774194,31.717593185230044,-1.0,0.25,0.25,0.25,0.25,-0.25
2013-06-17,16356.0,16356.0,16356.0,16356.0,0.0,28.2055209552409,-97.98387096774194,29.990211980233028,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,16356.0,16540.0,16356.0,16538.0,1731538560.0,38.272797406519274,-79.63709677419355,28.87637210298769,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,16538.0,16560.0,16490.0,16490.0,5324204544.0,36.80689628753241,-83.59957401490948,11.069654730164316,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,16490.0,16490.0,16330.0,16330.0,163211984.0,32.357934369570245,-100.0,14.53846437170799,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,16330.0,16330.0,16100.0,16140.0,1277650816.0,28.025766371794788,-96.36363636363636,16.655880923608496,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,16140.0,16140.0,15571.0,15571.0,1232784896.0,19.57400068927221,-100.0,24.236336558425336,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,15571.0,15835.0,15571.0,15820.0,3211661056.0,29.581962355481565,-81.12206216830933,24.748581349336998,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,15820.0,15820.0,15800.0,15800.0,31243104.0,29.266939682755734,-82.37105465742879,21.932122156975133,-1.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,15800.0,16000.0,15800.0,15861.0,7384619520.0,31.657449528001663,-76.61290322580645,40.99735849001626,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,15861.0,15861.0,15861.0,15861.0,5634650.0,31.657449528001663,-76.61290322580645,42.568353542713616,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,15861.0,16200.0,15861.0,16146.0,64672000.0,42.235661885914304,-53.62903225806451,42.67660026473034,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,16146.0,16146.0,16116.0,16140.0,4515699712.0,42.087965419608075,-42.46713852376138,52.83648405755849,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-04,16140.0,16156.0,16140.0,16156.0,4894016512.0,42.66376768217472,-40.849342770475225,73.95653013443851,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,16156.0,16156.0,16060.0,16060.0,5067895808.0,40.08828878260331,-50.55611729019211,68.87386128929225,-1.0,0.75,0.0,-0.75,-0.75,0.75
2013-07-08,16060.0,16060.0,16034.0,16036.0,1226184832.0,39.44716878900301,-52.98281092012134,66.54532140946307,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-09,16036.0,16036.0,15812.0,15812.0,1456312960.0,33.984291093263195,-75.6319514661274,62.21874817833154,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,15812.0,15812.0,15658.0,15658.0,1422056960.0,30.823835429043356,-90.53318824809575,52.99619040823112,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,15658.0,15950.0,15658.0,15950.0,5207989760.0,41.86374152409497,-50.06587615283268,59.80484192421489,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,15950.0,16000.0,15950.0,16000.0,6477000192.0,43.52574246901315,-31.79650238473768,67.8187108098949,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,16000.0,16408.0,16000.0,16400.0,11414078464.0,54.68635140880672,-0.955794504181601,76.50294504270936,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,16400.0,16630.0,16391.0,16630.0,21572247552.0,59.62696904063468,0.0,87.19506943796434,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,16630.0,16689.0,16613.0,16689.0,10616673280.0,60.807464790240736,0.0,88.90287189878269,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,16689.0,16810.0,16680.0,16810.0,1761228928.0,63.18494324170523,0.0,88.11402474313272,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-19,16810.0,17065.0,16810.0,17000.0,4795875840.0,66.61010580844982,-4.619758351101635,88.85444845611936,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-22,17000.0,17000.0,16758.0,16758.0,2733552384.0,59.07166737022001,-21.81947405828003,85.84132691663847,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,16758.0,16950.0,16758.0,16950.0,2094443136.0,62.680355213317064,-8.173418621179815,85.4403350188619,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,16950.0,17125.0,16950.0,17125.0,40177635328.0,65.65295313742885,0.0,90.01597368635171,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,17125.0,17140.0,17045.0,17140.0,21910579200.0,65.90364745232102,0.0,95.0003154371376,1.0,0.75,0.75,0.75,-0.75,0.75
2013-07-26,17140.0,17140.0,17005.0,17100.0,6065180160.0,64.550612957055,-2.699055330634278,91.54501134042582,-1.0,0.25,0.25,0.25,-0.25,0.25
2013-07-29,17100.0,17100.0,16980.0,16990.0,2978193920.0,60.850773353386714,-10.121457489878543,90.46447550481093,-1.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,16990.0,17020.0,16990.0,17010.0,8179385344.0,61.285264386363515,-8.771929824561402,86.15643960488288,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,17010.0,17100.0,16880.0,16880.0,30169135104.0,56.86733710871199,-21.84873949579832,70.46342898215912,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,16880.0,16880.0,16880.0,16880.0,0.0,56.867337108712,-22.807017543859647,69.3624597971896,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,16880.0,17290.0,16880.0,17264.0,4143892736.0,65.409637682331,-2.8921023359288096,68.04321525871613,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,17264.0,17264.0,17264.0,17264.0,0.0,65.409637682331,-3.8404726735598227,63.09471353443765,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,17264.0,17300.0,17230.0,17300.0,1861335168.0,66.13877920740458,0.0,60.622473551722734,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-08,17300.0,17300.0,17238.0,17238.0,354030016.0,63.65031636692717,-11.439114391143912,59.90516384042353,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,17238.0,17311.0,17238.0,17290.0,35852337152.0,64.84501466262083,-3.79746835443038,67.96992671411166,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-12,17290.0,17300.0,17270.0,17275.0,6048024064.0,64.1896317833845,-6.50994575045208,70.33863857703253,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,17275.0,17400.0,17275.0,17400.0,17158534144.0,67.16762834361128,0.0,72.93670640225788,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,17400.0,17530.0,17400.0,17515.0,23954499584.0,69.66685347240472,-2.307692307692308,70.29020843473623,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,17515.0,17515.0,17395.0,17420.0,8760223744.0,65.24827467472954,-16.923076923076923,61.56579088999694,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-16,17420.0,17420.0,17296.0,17306.0,9830309888.0,60.3054111392795,-34.46153846153846,59.96690384204175,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,17306.0,17306.0,17273.0,17303.0,6050692096.0,60.176219153838765,-34.92307692307692,58.736240210087665,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,17303.0,17340.0,17293.0,17297.0,8164590080.0,59.89983091064084,-35.84615384615385,64.05892854318755,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,17297.0,17297.0,17275.0,17280.0,8108672512.0,59.07196793284553,-38.46153846153847,74.58681518044898,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,17280.0,17280.0,17230.0,17230.0,7400806912.0,56.594473675197825,-46.15384615384615,70.59844075623911,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,17230.0,17271.0,17230.0,17235.0,5083937792.0,56.78963950847489,-98.33333333333333,67.1542506510478,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,17235.0,17235.0,17150.0,17160.0,3199833344.0,52.94414128848237,-97.36842105263158,65.65256505153985,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,17160.0,17400.0,17160.0,17370.0,8572059136.0,60.92310157563964,-42.10526315789473,67.20297196591748,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,17370.0,17460.0,17320.0,17320.0,20377339904.0,58.38466237179258,-55.26315789473685,71.31473998305482,-1.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,17320.0,17320.0,17200.0,17265.0,23600504832.0,55.63843172124431,-69.73684210526315,54.039665004215784,-1.0,0.0,0.0,0.0,0.0,0.0
2013-09-02,17265.0,17368.0,17265.0,17358.0,5600991744.0,59.13835872147202,-45.26315789473684,53.912940816766806,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,17358.0,17465.0,17358.0,17431.0,17208043520.0,61.69313735047563,-26.052631578947366,53.94507769180091,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,17431.0,17512.0,17431.0,17507.0,16384922624.0,64.20251161743565,-2.191780821917808,51.5766003606848,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,17507.0,17573.0,17507.0,17566.0,12844624896.0,66.0612075325959,-1.6548463356973995,58.68239777703232,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,17566.0,17566.0,17566.0,17566.0,0.0,66.06120753259589,-1.6548463356973995,62.72455228699373,-1.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,17566.0,17580.0,17410.0,17580.0,12433746944.0,66.5393263738904,0.0,59.979957924061345,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,17580.0,17628.0,17570.0,17626.0,17948100608.0,68.12809959506811,-0.41841004184100417,62.510676721518664,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,17626.0,17725.0,17600.0,17725.0,4887358464.0,71.28786450865249,0.0,66.9407744183688,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,17725.0,17745.0,17600.0,17700.0,5366477312.0,69.41632949714136,-7.563025210084033,67.7599883337058,-1.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,17700.0,17700.0,17550.0,17550.0,6860324352.0,59.34865500068321,-32.773109243697476,66.93295380965678,-1.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,17550.0,17700.0,17550.0,17700.0,318644096.0,64.84024432035702,-7.6923076923076925,68.38632818739698,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,17700.0,17700.0,17560.0,17590.0,1090166144.0,58.58953513141805,-28.440366972477065,66.01378199597472,-1.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,17590.0,17720.0,17589.0,17720.0,5306310144.0,63.11506118358242,-4.587155963302752,62.12083343781952,1.0,0.75,0.75,0.75,0.75,-0.75
2013-09-19,17720.0,17785.0,17720.0,17725.0,4338940416.0,63.281271483467464,-11.538461538461538,76.66707091496491,1.0,0.25,0.25,0.25,0.25,-0.25
2013-09-20,17725.0,17725.0,17711.0,17720.0,5536116224.0,62.975662375570735,-15.22248243559719,71.626384594946,-1.0,0.75,-0.75,0.75,0.75,-0.75
2013-09-23,17720.0,17740.0,17710.0,17730.0,7145212928.0,63.35681506623181,-14.666666666666666,68.84921661201363,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,17730.0,17818.0,17730.0,17770.0,2917359360.0,64.91279894296952,-11.76470588235294,64.08365413391735,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,17770.0,17836.0,17770.0,17814.0,12477599744.0,66.59324117820648,-5.164319248826291,64.0080464136265,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,17814.0,17814.0,17794.0,17794.0,1222512128.0,65.0677741815465,-9.859154929577464,63.110624190280426,-1.0,-0.75,-0.75,-0.75,-0.75,-0.75
